order_id,order_datetime,store_id,customer_id,order_channel,payment_method,order_status,subtotal,discount_total,vat_total,delivery_fee,total_amount
ORD004629,2025-01-03 20:18:28,ST005,CUST00129,Online,Cash,Completed,16.1,0.66,1.44,3.49,20.37
ORD004630,2025-12-03 07:14:18,ST008,CUST00693,In-store,Card,Completed,15.6,0.0,1.04,0.0,16.64
ORD004631,2025-03-11 15:32:05,ST008,CUST00578,In-store,Cash,Completed,20.3,0.0,2.04,0.0,22.34
ORD004632,2025-05-11 15:34:03,ST008,,Online,Mobile Wallet,Completed,1.1,0.0,0.0,3.49,4.59
ORD004633,2025-02-26 02:20:02,ST008,CUST00002,Click & Collect,Mobile Wallet,Completed,23.75,1.24,1.12,0.0,23.62
ORD004634,2025-01-31 18:00:46,ST002,CUST00606,In-store,Card,Completed,3.8,0.0,0.0,0.0,3.8
ORD004635,2025-09-12 22:57:01,ST005,CUST00694,In-store,Card,Completed,36.85,0.0,0.44,0.0,37.29
ORD004636,2025-09-11 22:14:00,ST004,CUST00153,In-store,Mobile Wallet,Completed,3.6,0.0,0.0,0.0,3.6
ORD004637,2025-03-04 19:18:53,ST008,CUST00184,In-store,Card,Completed,36.05,0.0,0.9,0.0,36.95
ORD004638,2025-05-01 13:01:57,ST002,CUST00480,Online,Card,Completed,35.7,0.0,2.12,3.49,41.31
ORD004639,2025-08-07 23:50:32,ST001,CUST00673,In-store,Card,Completed,51.2,0.0,1.46,0.0,52.66
ORD004640,2025-02-07 14:18:03,ST006,,Online,Mobile Wallet,Completed,12.45,0.0,0.96,3.49,16.9
ORD004641,2025-04-19 16:29:12,ST006,,In-store,Card,Completed,11.1,0.0,1.26,0.0,12.36
ORD004642,2025-11-24 22:22:56,ST005,CUST00026,Online,Card,Completed,16.45,0.0,2.68,3.49,22.62
ORD004643,2025-04-26 08:20:06,ST004,CUST00376,In-store,Card,Completed,57.0,0.0,3.92,0.0,60.92
ORD004644,2025-10-14 02:11:35,ST008,CUST00681,Online,Card,Completed,32.4,0.0,0.36,3.49,36.25
ORD004645,2025-08-13 05:42:53,ST006,CUST00155,In-store,Card,Completed,27.8,0.0,2.84,0.0,30.64
ORD004646,2025-06-18 08:53:51,ST005,CUST00308,Online,Card,Completed,7.8,0.0,0.0,3.49,11.29
ORD004647,2025-01-17 04:31:34,ST001,CUST00034,In-store,Card,Completed,23.8,0.0,2.84,0.0,26.64
ORD004648,2025-09-07 22:51:37,ST004,,Online,Card,Completed,16.3,0.0,2.96,3.49,22.75
ORD004649,2025-08-15 17:59:38,ST004,CUST00270,Click & Collect,Cash,Completed,12.3,0.0,0.0,0.0,12.3
ORD004650,2025-06-18 04:12:13,ST002,CUST00114,Online,Mobile Wallet,Completed,13.0,0.92,0.0,3.49,15.57
ORD004651,2025-12-02 15:09:58,ST008,,In-store,Mobile Wallet,Completed,13.2,0.0,2.64,0.0,15.84
ORD004652,2025-07-15 14:29:45,ST003,CUST00656,Online,Card,Completed,77.2,1.8,4.96,0.0,80.36
ORD004653,2025-07-02 23:25:26,ST007,CUST00118,In-store,Card,Completed,9.6,0.6,0.72,0.0,9.72
ORD004654,2025-10-20 12:18:22,ST007,,In-store,Mobile Wallet,Completed,1.7,0.0,0.0,0.0,1.7
ORD004655,2025-10-09 18:19:16,ST004,,Online,Card,Completed,24.8,0.0,3.06,3.49,31.35
ORD004656,2025-08-11 14:53:19,ST001,CUST00285,Online,Card,Completed,12.85,0.0,0.52,3.49,16.86
ORD004657,2025-11-01 22:10:06,ST004,CUST00129,In-store,Card,Completed,45.5,0.0,3.12,0.0,48.62
ORD004658,2025-12-31 16:52:46,ST005,,In-store,Card,Completed,17.45,0.0,0.92,0.0,18.37
ORD004659,2025-08-16 18:28:52,ST002,CUST00452,In-store,Cash,Completed,17.8,0.0,0.72,0.0,18.52
ORD004660,2025-08-08 23:49:17,ST003,,Online,Gift Card,Completed,10.15,0.0,0.0,3.49,13.64
ORD004661,2025-05-28 02:35:52,ST005,CUST00004,Click & Collect,Card,Completed,12.6,0.0,0.6,0.0,13.2
ORD004662,2025-03-30 20:08:31,ST002,CUST00325,In-store,Card,Completed,17.85,0.0,0.64,0.0,18.49
ORD004663,2025-08-10 04:14:26,ST008,CUST00218,In-store,Card,Completed,23.45,0.0,2.9,0.0,26.35
ORD004664,2025-01-06 05:48:00,ST002,CUST00341,In-store,Card,Completed,3.5,0.0,0.0,0.0,3.5
ORD004665,2025-07-08 20:53:02,ST008,CUST00618,In-store,Card,Completed,38.2,0.0,2.52,0.0,40.72
ORD004666,2025-03-03 22:36:14,ST004,CUST00219,Online,Cash,Completed,24.4,0.0,3.04,3.49,30.93
ORD004667,2025-12-14 00:36:44,ST006,CUST00668,Online,Cash,Completed,26.0,0.0,0.6,3.49,30.09
ORD004668,2025-04-01 23:38:11,ST006,,Online,Card,Completed,15.7,0.0,0.0,3.49,19.19
ORD004669,2025-10-22 02:37:32,ST005,CUST00129,In-store,Gift Card,Completed,14.9,0.0,0.72,0.0,15.62
ORD004670,2025-10-22 21:52:32,ST006,,In-store,Card,Completed,12.7,0.0,1.86,0.0,14.56
ORD004671,2025-11-27 06:23:09,ST004,CUST00659,Online,Card,Completed,42.5,0.0,1.8,0.0,44.3
ORD004672,2025-06-12 23:05:01,ST008,CUST00086,In-store,Cash,Completed,1.5,0.0,0.3,0.0,1.8
ORD004673,2025-06-04 01:54:27,ST002,CUST00745,In-store,Card,Completed,33.9,0.0,1.34,0.0,35.24
ORD004674,2025-02-06 00:19:16,ST005,,Online,Mobile Wallet,Completed,22.7,0.0,1.78,3.49,27.97
ORD004675,2025-08-15 11:35:32,ST004,CUST00761,In-store,Mobile Wallet,Completed,21.7,1.2,0.72,0.0,21.22
ORD004676,2025-08-17 19:46:38,ST007,CUST00268,In-store,Card,Completed,25.9,0.0,4.38,0.0,30.28
ORD004677,2025-04-25 13:26:18,ST002,CUST00027,Click & Collect,Card,Completed,16.8,0.0,0.0,0.0,16.8
ORD004678,2025-06-08 22:25:12,ST003,,In-store,Card,Completed,28.9,0.6,2.12,0.0,30.42
ORD004679,2025-12-07 05:54:24,ST007,,In-store,Card,Completed,22.8,0.77,1.77,0.0,23.8
ORD004680,2025-01-03 15:10:10,ST004,CUST00033,Click & Collect,Card,Completed,2.0,0.0,0.0,0.0,2.0
ORD004681,2025-07-05 19:02:15,ST007,CUST00657,In-store,Card,Completed,28.25,0.0,0.6,0.0,28.85
ORD004682,2025-07-19 01:53:48,ST005,CUST00466,In-store,Card,Completed,18.0,0.0,1.92,0.0,19.92
ORD004683,2025-10-17 06:49:15,ST001,CUST00332,In-store,Cash,Completed,11.0,0.0,0.0,0.0,11.0
ORD004684,2025-10-09 03:46:18,ST001,,In-store,Card,Completed,33.7,0.0,2.6,0.0,36.3
ORD004685,2025-04-04 18:25:15,ST006,CUST00202,Online,Cash,Completed,19.7,0.0,1.56,3.49,24.75
ORD004686,2025-04-03 15:48:16,ST001,,Click & Collect,Card,Completed,5.4,0.0,0.0,0.0,5.4
ORD004687,2025-06-20 15:47:06,ST002,,In-store,Cash,Completed,64.6,0.0,1.5,0.0,66.1
ORD004688,2025-05-13 07:15:07,ST007,,Online,Card,Refunded,13.9,0.0,2.34,3.49,19.73
ORD004689,2025-06-12 19:07:46,ST004,CUST00242,In-store,Mobile Wallet,Refunded,47.4,2.16,1.5,0.0,46.74
ORD004690,2025-12-06 02:22:10,ST001,CUST00211,Click & Collect,Card,Completed,14.4,0.0,1.22,0.0,15.62
ORD004691,2025-05-14 16:46:11,ST008,CUST00289,In-store,Cash,Completed,6.5,0.0,1.3,0.0,7.8
ORD004692,2025-05-05 14:23:50,ST006,CUST00431,Online,Card,Completed,13.15,0.0,0.73,3.49,17.37
ORD004693,2025-04-30 20:28:26,ST007,CUST00502,In-store,Cash,Completed,18.55,0.0,0.37,0.0,18.92
ORD004694,2025-03-31 05:55:45,ST004,CUST00642,In-store,Card,Completed,6.4,0.0,0.0,0.0,6.4
ORD004695,2025-10-04 10:32:24,ST003,,In-store,Card,Completed,14.2,0.0,1.26,0.0,15.46
ORD004696,2025-02-23 19:07:32,ST002,CUST00586,In-store,Card,Completed,39.9,0.0,1.78,0.0,41.68
ORD004697,2025-04-13 18:22:53,ST002,CUST00194,In-store,Cash,Completed,4.8,0.0,0.0,0.0,4.8
ORD004698,2025-11-08 17:51:10,ST006,CUST00370,In-store,Mobile Wallet,Completed,23.85,0.0,1.96,0.0,25.81
ORD004699,2025-05-11 06:58:45,ST004,CUST00070,In-store,Card,Completed,39.5,0.0,1.52,0.0,41.02
ORD004700,2025-02-28 02:22:12,ST007,CUST00753,Click & Collect,Card,Completed,26.2,0.0,2.0,0.0,28.2
ORD004701,2025-12-29 00:34:51,ST008,,In-store,Gift Card,Completed,5.2,0.0,0.8,0.0,6.0
ORD004702,2025-01-07 10:16:27,ST002,CUST00620,In-store,Card,Completed,32.2,1.58,0.3,0.0,30.92
ORD004703,2025-02-08 04:51:36,ST006,CUST00676,In-store,Card,Completed,16.35,0.28,1.64,0.0,17.71
ORD004704,2025-07-21 18:18:40,ST006,,In-store,Card,Completed,35.85,0.0,3.66,0.0,39.51
ORD004705,2025-06-14 11:08:28,ST004,CUST00741,In-store,Card,Completed,35.5,1.44,0.0,0.0,34.06
ORD004706,2025-07-17 02:20:08,ST004,CUST00148,In-store,Card,Cancelled,7.75,0.0,0.0,0.0,0.0
ORD004707,2025-07-22 13:44:33,ST005,CUST00504,Online,Mobile Wallet,Refunded,27.75,0.0,1.04,3.49,32.28
ORD004708,2025-12-21 21:49:17,ST007,,Online,Cash,Completed,55.95,0.0,0.64,0.0,56.59
ORD004709,2025-10-18 13:28:03,ST001,CUST00482,In-store,Cash,Completed,20.6,0.0,0.64,0.0,21.24
ORD004710,2025-03-29 22:52:59,ST007,CUST00414,In-store,Cash,Completed,22.05,0.0,2.04,0.0,24.09
ORD004711,2025-01-20 03:04:29,ST002,,Click & Collect,Cash,Completed,31.2,0.24,0.0,0.0,30.96
ORD004712,2025-02-15 02:14:03,ST007,CUST00423,Online,Mobile Wallet,Completed,27.85,0.43,1.04,3.49,31.95
ORD004713,2025-05-15 20:08:22,ST001,CUST00208,In-store,Gift Card,Completed,26.0,0.0,5.2,0.0,31.2
ORD004714,2025-05-10 05:36:51,ST007,CUST00036,Online,Card,Completed,19.4,0.0,0.68,3.49,23.57
ORD004715,2025-10-21 16:48:05,ST001,CUST00316,Click & Collect,Gift Card,Completed,30.7,0.0,2.4,0.0,33.1
ORD004716,2025-02-10 06:18:10,ST008,,In-store,Cash,Completed,35.1,0.0,3.34,0.0,38.44
ORD004717,2025-04-27 22:59:02,ST004,CUST00144,In-store,Card,Completed,21.2,0.0,2.44,0.0,23.64
ORD004718,2025-06-18 01:08:34,ST002,CUST00130,In-store,Cash,Completed,50.4,1.44,3.84,0.0,52.8
ORD004719,2025-07-19 17:56:53,ST008,,Click & Collect,Card,Completed,6.9,0.0,0.0,0.0,6.9
ORD004720,2025-07-30 07:03:10,ST005,,In-store,Card,Completed,12.8,0.0,0.0,0.0,12.8
ORD004721,2025-09-27 07:32:50,ST005,CUST00537,In-store,Card,Completed,6.9,0.0,1.06,0.0,7.96
ORD004722,2025-05-13 10:58:47,ST005,CUST00157,Online,Card,Completed,25.1,0.0,2.08,3.49,30.67
ORD004723,2025-10-20 07:24:24,ST001,CUST00105,In-store,Card,Completed,33.95,0.0,4.71,0.0,38.66
ORD004724,2025-09-20 16:49:20,ST002,,In-store,Card,Completed,17.55,0.6,2.22,0.0,19.17
ORD004725,2025-05-23 12:07:13,ST007,,In-store,Cash,Completed,81.8,0.0,0.0,0.0,81.8
ORD004726,2025-02-24 20:26:28,ST002,CUST00279,In-store,Card,Completed,80.6,1.2,5.5,0.0,84.9
ORD004727,2025-09-12 01:45:30,ST006,CUST00203,In-store,Card,Completed,30.5,0.0,1.5,0.0,32.0
ORD004728,2025-07-17 20:20:26,ST007,,In-store,Card,Completed,31.75,0.0,1.24,0.0,32.99
ORD004729,2025-02-25 07:19:41,ST008,CUST00601,Online,Card,Completed,25.0,0.0,3.72,3.49,32.21
ORD004730,2025-04-07 23:42:45,ST008,CUST00102,In-store,Card,Completed,17.6,0.38,0.6,0.0,17.82
ORD004731,2025-04-10 01:50:40,ST004,CUST00716,In-store,Cash,Completed,40.6,0.0,0.64,0.0,41.24
ORD004732,2025-08-05 14:54:38,ST003,CUST00617,In-store,Mobile Wallet,Completed,34.15,0.96,2.94,0.0,36.13
ORD004733,2025-01-01 06:19:00,ST003,CUST00393,In-store,Cash,Completed,28.95,0.0,1.96,0.0,30.91
ORD004734,2025-02-22 09:03:21,ST001,CUST00304,Click & Collect,Card,Completed,17.9,0.49,0.0,0.0,17.41
ORD004735,2025-03-06 03:43:24,ST007,CUST00580,In-store,Card,Completed,31.9,0.0,5.17,0.0,37.07
ORD004736,2025-04-21 10:52:48,ST008,,Online,Card,Completed,9.6,0.54,0.0,3.49,12.55
ORD004737,2025-06-14 04:15:25,ST001,,In-store,Card,Completed,12.65,0.0,1.26,0.0,13.91
ORD004738,2025-03-08 13:46:46,ST003,,In-store,Card,Completed,24.3,0.0,1.36,0.0,25.66
ORD004739,2025-03-26 12:08:06,ST007,CUST00380,In-store,Mobile Wallet,Completed,1.5,0.0,0.3,0.0,1.8
ORD004740,2025-08-31 05:00:49,ST008,CUST00269,Online,Card,Completed,14.4,0.0,2.88,3.49,20.77
ORD004741,2025-05-13 12:19:12,ST002,CUST00211,Click & Collect,Card,Completed,13.0,0.0,2.6,0.0,15.6
ORD004742,2025-08-28 01:45:22,ST002,CUST00100,Online,Mobile Wallet,Completed,28.8,0.71,0.6,3.49,32.18
ORD004743,2025-02-11 05:36:09,ST007,CUST00077,Click & Collect,Cash,Completed,16.05,0.32,0.36,0.0,16.1
ORD004744,2025-02-10 15:18:54,ST001,CUST00457,In-store,Card,Completed,11.6,0.0,0.18,0.0,11.78
ORD004745,2025-06-27 08:14:12,ST001,CUST00187,In-store,Card,Completed,72.2,3.6,0.9,0.0,69.5
ORD004746,2025-12-28 14:06:00,ST001,CUST00121,In-store,Cash,Completed,11.2,0.0,1.36,0.0,12.56
ORD004747,2025-09-17 01:02:52,ST007,CUST00473,Online,Mobile Wallet,Completed,21.0,0.0,1.56,3.49,26.05
ORD004748,2025-03-13 23:44:04,ST008,CUST00478,In-store,Cash,Completed,20.6,0.0,0.64,0.0,21.24
ORD004749,2025-10-25 11:21:49,ST001,,In-store,Card,Completed,48.05,0.0,0.0,0.0,48.05
ORD004750,2025-12-30 01:41:37,ST008,CUST00217,In-store,Mobile Wallet,Completed,9.8,0.0,0.34,0.0,10.14
ORD004751,2025-05-30 08:27:34,ST003,CUST00582,Online,Card,Completed,4.75,0.0,0.0,3.49,8.24
ORD004752,2025-04-29 11:48:48,ST002,CUST00780,Online,Card,Completed,2.0,0.0,0.0,3.49,5.49
ORD004753,2025-02-13 08:51:34,ST002,,Click & Collect,Card,Completed,42.6,0.0,2.56,0.0,45.16
ORD004754,2025-08-25 21:04:03,ST006,,In-store,Gift Card,Completed,22.9,0.0,3.0,0.0,25.9
ORD004755,2025-04-21 23:05:59,ST005,CUST00573,In-store,Card,Completed,47.6,0.0,3.06,0.0,50.66
ORD004756,2025-04-30 01:41:10,ST002,,Online,Card,Completed,1.1,0.0,0.0,3.49,4.59
ORD004757,2025-05-02 01:49:34,ST007,CUST00141,In-store,Gift Card,Completed,39.75,0.0,3.14,0.0,42.89
ORD004758,2025-03-28 09:19:32,ST002,CUST00202,Click & Collect,Card,Completed,30.55,0.0,0.52,0.0,31.07
ORD004759,2025-04-11 13:11:54,ST002,CUST00770,Click & Collect,Card,Completed,26.15,0.0,4.26,0.0,30.41
ORD004760,2025-02-28 11:43:31,ST001,CUST00272,Online,Card,Completed,7.4,0.0,0.0,3.49,10.89
ORD004761,2025-04-29 07:05:41,ST003,CUST00118,In-store,Cash,Completed,13.35,0.0,1.01,0.0,14.36
ORD004762,2025-04-25 11:29:24,ST005,,Online,Mobile Wallet,Completed,4.4,0.0,0.64,3.49,8.53
ORD004763,2025-05-21 04:00:18,ST005,,In-store,Card,Completed,34.85,0.0,0.6,0.0,35.45
ORD004764,2025-03-21 05:41:54,ST002,CUST00778,Click & Collect,Card,Completed,31.0,0.0,1.04,0.0,32.04
ORD004765,2025-12-03 05:59:18,ST005,CUST00155,In-store,Mobile Wallet,Completed,2.85,0.0,0.0,0.0,2.85
ORD004766,2025-09-25 09:43:42,ST004,,In-store,Card,Completed,23.2,0.0,1.04,0.0,24.24
ORD004767,2025-12-17 06:20:43,ST002,CUST00378,In-store,Mobile Wallet,Completed,34.2,0.0,2.22,0.0,36.42
ORD004768,2025-04-20 04:29:37,ST008,CUST00404,Online,Cash,Completed,15.3,0.38,1.02,3.49,19.43
ORD004769,2025-04-09 14:56:01,ST001,CUST00326,In-store,Mobile Wallet,Completed,21.65,0.0,2.9,0.0,24.55
ORD004770,2025-08-04 11:31:41,ST007,CUST00348,In-store,Card,Completed,24.3,0.0,1.1,0.0,25.4
ORD004771,2025-02-15 07:23:05,ST004,CUST00420,Online,Mobile Wallet,Completed,14.15,0.0,1.6,3.49,19.24
ORD004772,2025-06-16 13:50:38,ST006,CUST00323,In-store,Gift Card,Completed,13.05,0.0,0.9,0.0,13.95
ORD004773,2025-08-31 18:19:07,ST002,CUST00136,In-store,Card,Completed,9.6,0.0,0.0,0.0,9.6
ORD004774,2025-04-18 06:44:04,ST002,CUST00544,Click & Collect,Card,Completed,14.7,0.0,0.0,0.0,14.7
ORD004775,2025-01-06 02:39:15,ST003,CUST00672,In-store,Card,Completed,15.7,0.0,2.68,0.0,18.38
ORD004776,2025-02-28 22:32:07,ST008,CUST00011,In-store,Card,Completed,7.5,0.0,0.34,0.0,7.84
ORD004777,2025-11-16 23:10:59,ST002,,In-store,Card,Cancelled,44.7,0.0,0.66,0.0,0.0
ORD004778,2025-04-01 07:53:25,ST003,CUST00438,In-store,Mobile Wallet,Completed,3.0,0.0,0.0,0.0,3.0
ORD004779,2025-10-07 22:03:15,ST008,,Online,Card,Completed,22.9,0.0,3.72,3.49,30.11
ORD004780,2025-05-04 15:20:31,ST004,CUST00504,Click & Collect,Card,Completed,47.2,0.0,8.06,0.0,55.26
ORD004781,2025-04-25 04:48:01,ST001,,Online,Mobile Wallet,Completed,47.8,0.0,0.64,0.0,48.44
ORD004782,2025-09-03 08:49:36,ST004,CUST00215,Click & Collect,Card,Completed,18.6,0.9,1.08,0.0,18.78
ORD004783,2025-08-23 22:45:44,ST001,,In-store,Card,Completed,15.25,0.0,1.42,0.0,16.67
ORD004784,2025-12-08 09:22:04,ST006,CUST00549,Online,Card,Completed,33.5,0.0,1.02,3.49,38.01
ORD004785,2025-01-21 08:54:58,ST005,CUST00377,In-store,Card,Completed,21.7,0.31,1.8,0.0,23.19
ORD004786,2025-05-03 05:41:11,ST004,,In-store,Cash,Completed,18.5,0.0,0.0,0.0,18.5
ORD004787,2025-09-19 10:03:41,ST001,,In-store,Card,Completed,33.4,0.0,1.34,0.0,34.74
ORD004788,2025-02-19 09:36:22,ST001,,In-store,Mobile Wallet,Completed,11.55,0.0,0.96,0.0,12.51
ORD004789,2025-04-26 01:42:07,ST006,,In-store,Card,Completed,34.7,0.0,1.34,0.0,36.04
ORD004790,2025-05-25 15:48:08,ST003,CUST00185,Online,Card,Completed,3.0,0.0,0.0,3.49,6.49
ORD004791,2025-07-31 17:13:06,ST005,CUST00666,In-store,Card,Completed,10.2,0.0,0.36,0.0,10.56
ORD004792,2025-04-24 15:55:39,ST003,CUST00072,In-store,Card,Completed,23.0,0.0,3.84,0.0,26.84
ORD004793,2025-05-02 17:17:33,ST002,CUST00006,In-store,Card,Completed,15.05,0.0,0.64,0.0,15.69
ORD004794,2025-12-09 11:43:06,ST001,,In-store,Card,Completed,77.8,0.0,2.76,0.0,80.56
ORD004795,2025-07-05 03:12:18,ST001,,Online,Mobile Wallet,Completed,74.85,4.06,0.96,0.0,71.75
ORD004796,2025-05-18 17:30:30,ST006,CUST00319,In-store,Mobile Wallet,Completed,8.3,0.0,0.8,0.0,9.1
ORD004797,2025-02-20 03:52:12,ST006,,In-store,Card,Completed,15.2,0.45,0.96,0.0,15.71
ORD004798,2025-07-22 04:11:33,ST004,,In-store,Card,Completed,52.75,0.0,8.16,0.0,60.91
ORD004799,2025-11-27 05:35:01,ST007,,Online,Card,Completed,11.85,0.0,0.68,3.49,16.02
ORD004800,2025-10-12 04:04:44,ST002,,In-store,Card,Completed,26.0,0.0,1.04,0.0,27.04
ORD004801,2025-11-29 23:15:58,ST003,,Online,Mobile Wallet,Completed,36.1,0.0,1.52,3.49,41.11
ORD004802,2025-10-02 18:23:04,ST003,CUST00039,In-store,Cash,Completed,29.65,0.0,0.0,0.0,29.65
ORD004803,2025-09-14 07:55:37,ST002,,In-store,Card,Completed,3.0,0.0,0.0,0.0,3.0
ORD004804,2025-07-20 21:17:32,ST001,CUST00760,Click & Collect,Gift Card,Completed,25.7,0.0,1.28,0.0,26.98
ORD004805,2025-11-10 23:53:24,ST007,,Online,Card,Completed,3.0,0.0,0.0,3.49,6.49
ORD004806,2025-04-09 09:09:35,ST005,CUST00085,Online,Mobile Wallet,Completed,28.45,0.19,3.48,3.49,35.23
ORD004807,2025-11-27 09:27:52,ST003,,Click & Collect,Card,Completed,48.3,0.0,2.2,0.0,50.5
ORD004808,2025-11-30 13:39:25,ST008,,In-store,Card,Completed,2.4,0.0,0.0,0.0,2.4
ORD004809,2025-02-09 18:19:29,ST005,CUST00543,Online,Card,Completed,40.3,0.22,4.8,0.0,44.88
ORD004810,2025-10-30 19:14:39,ST008,CUST00294,In-store,Mobile Wallet,Completed,17.5,0.0,2.32,0.0,19.82
ORD004811,2025-10-02 07:06:18,ST005,,In-store,Cash,Completed,22.5,0.0,3.06,0.0,25.56
ORD004812,2025-03-31 02:23:12,ST007,,In-store,Card,Completed,10.3,0.0,0.0,0.0,10.3
ORD004813,2025-04-02 15:46:04,ST007,CUST00698,In-store,Card,Completed,22.6,0.38,0.36,0.0,22.58
ORD004814,2025-02-20 07:28:50,ST007,,In-store,Card,Completed,17.4,0.0,1.64,0.0,19.04
ORD004815,2025-09-03 13:30:06,ST002,CUST00513,In-store,Card,Completed,21.35,0.0,1.04,0.0,22.39
ORD004816,2025-05-09 16:47:25,ST005,CUST00565,In-store,Cash,Completed,24.7,0.0,0.84,0.0,25.54
ORD004817,2025-04-12 16:34:19,ST002,CUST00461,Online,Card,Completed,3.7,0.0,0.37,3.49,7.56
ORD004818,2025-01-15 10:14:14,ST003,CUST00788,In-store,Mobile Wallet,Completed,8.7,0.0,0.48,0.0,9.18
ORD004819,2025-03-22 14:00:42,ST008,CUST00081,In-store,Card,Completed,69.95,0.0,3.82,0.0,73.77
ORD004820,2025-10-25 11:44:12,ST006,CUST00131,In-store,Card,Completed,14.9,0.0,0.0,0.0,14.9
ORD004821,2025-10-13 09:33:53,ST007,,Online,Cash,Completed,35.3,0.0,1.56,3.49,40.35
ORD004822,2025-11-26 15:55:46,ST008,CUST00149,Click & Collect,Card,Completed,20.2,0.0,0.54,0.0,20.74
ORD004823,2025-07-23 09:32:53,ST005,CUST00236,In-store,Card,Completed,31.5,1.19,2.08,0.0,32.39
ORD004824,2025-01-08 07:30:39,ST004,CUST00522,Online,Cash,Completed,6.15,0.0,1.04,3.49,10.68
ORD004825,2025-06-18 10:37:44,ST003,CUST00071,In-store,Card,Completed,24.35,1.86,0.3,0.0,22.79
ORD004826,2025-03-06 03:09:47,ST003,,In-store,Card,Completed,27.2,0.0,1.2,0.0,28.4
ORD004827,2025-04-08 09:08:10,ST008,,In-store,Card,Completed,11.15,0.0,1.35,0.0,12.5
ORD004828,2025-06-02 10:50:38,ST003,CUST00187,In-store,Card,Completed,19.65,0.0,2.56,0.0,22.21
ORD004829,2025-03-21 12:08:36,ST003,,In-store,Card,Completed,28.1,0.0,0.96,0.0,29.06
ORD004830,2025-09-23 18:06:43,ST004,CUST00461,In-store,Card,Completed,27.1,0.0,3.08,0.0,30.18
ORD004831,2025-06-26 07:37:23,ST001,CUST00156,In-store,Gift Card,Completed,51.6,0.0,1.16,0.0,52.76
ORD004832,2025-10-16 16:24:55,ST006,CUST00207,In-store,Card,Completed,4.8,0.0,0.96,0.0,5.76
ORD004833,2025-08-26 06:26:33,ST008,CUST00786,Click & Collect,Card,Completed,13.6,0.0,2.08,0.0,15.68
ORD004834,2025-05-01 17:14:10,ST001,,Online,Card,Completed,26.4,0.0,2.88,3.49,32.77
ORD004835,2025-04-18 11:00:56,ST006,CUST00717,In-store,Card,Completed,20.05,0.0,0.0,0.0,20.05
ORD004836,2025-05-25 08:42:15,ST002,CUST00495,In-store,Card,Completed,75.9,0.0,5.54,0.0,81.44
ORD004837,2025-12-10 23:45:34,ST001,,In-store,Cash,Completed,20.05,0.0,1.28,0.0,21.33
ORD004838,2025-04-08 22:37:07,ST004,CUST00030,In-store,Card,Completed,26.0,0.0,1.64,0.0,27.64
ORD004839,2025-02-21 02:41:32,ST008,CUST00294,In-store,Mobile Wallet,Completed,15.95,0.0,1.47,0.0,17.42
ORD004840,2025-08-21 21:50:36,ST007,CUST00330,In-store,Cash,Completed,19.4,0.0,0.72,0.0,20.12
ORD004841,2025-10-07 16:54:32,ST002,,Click & Collect,Cash,Completed,21.4,0.0,3.04,0.0,24.44
ORD004842,2025-07-27 09:06:36,ST008,CUST00321,In-store,Card,Completed,15.4,0.0,0.0,0.0,15.4
ORD004843,2025-02-23 18:27:46,ST001,CUST00331,Online,Mobile Wallet,Completed,19.3,0.45,0.0,3.49,22.34
ORD004844,2025-05-18 02:38:55,ST006,CUST00114,In-store,Card,Completed,11.95,0.0,1.14,0.0,13.09
ORD004845,2025-01-04 10:44:20,ST005,CUST00246,In-store,Mobile Wallet,Completed,14.9,0.0,1.12,0.0,16.02
ORD004846,2025-01-23 12:56:52,ST007,,Online,Card,Completed,9.8,0.0,0.82,3.49,14.11
ORD004847,2025-05-08 23:55:18,ST008,CUST00451,Click & Collect,Card,Completed,10.1,0.0,1.26,0.0,11.36
ORD004848,2025-10-10 05:10:48,ST001,CUST00240,In-store,Mobile Wallet,Completed,24.45,0.0,0.0,0.0,24.45
ORD004849,2025-10-15 04:11:10,ST007,CUST00580,In-store,Card,Completed,27.25,0.0,3.68,0.0,30.93
ORD004850,2025-10-27 02:26:01,ST007,CUST00785,In-store,Mobile Wallet,Completed,12.8,0.0,0.72,0.0,13.52
ORD004851,2025-05-01 10:09:42,ST006,CUST00710,In-store,Card,Completed,42.2,0.0,7.14,0.0,49.34
ORD004852,2025-11-18 08:02:56,ST001,,In-store,Card,Completed,2.2,0.0,0.0,0.0,2.2
ORD004853,2025-11-27 21:46:34,ST003,CUST00588,In-store,Mobile Wallet,Completed,3.0,0.0,0.0,0.0,3.0
ORD004854,2025-05-25 13:13:58,ST003,CUST00537,In-store,Cash,Completed,12.35,0.0,1.04,0.0,13.39
ORD004855,2025-09-30 06:07:46,ST006,CUST00787,In-store,Mobile Wallet,Cancelled,19.1,0.0,0.0,0.0,0.0
ORD004856,2025-10-03 05:09:32,ST003,CUST00304,In-store,Card,Completed,87.05,0.0,4.02,0.0,91.07
ORD004857,2025-05-14 07:00:53,ST006,,Online,Card,Completed,10.15,0.0,1.2,3.49,14.84
ORD004858,2025-07-19 15:25:16,ST007,,In-store,Card,Completed,3.2,0.0,0.0,0.0,3.2
ORD004859,2025-12-26 20:41:41,ST008,,In-store,Card,Completed,2.4,0.0,0.0,0.0,2.4
ORD004860,2025-09-13 08:09:57,ST007,CUST00573,In-store,Card,Completed,3.4,0.0,0.44,0.0,3.84
